Time_Slot_Start,FCR_Power_Factor_Up_Sum,FCR_Power_Factor_Down_Sum
2024-02-26 19:30:00,42.5505,16.7558
2024-02-26 19:45:00,4.9879,6.4047
2024-02-26 20:00:00,0.8747,78.8447
2024-02-26 20:15:00,27.7332,5.9753
2024-02-26 20:30:00,43.1126,10.3526
2024-02-26 20:45:00,68.6532,0.0
2024-02-26 21:00:00,0.4668,67.7521
2024-02-26 21:15:00,5.7958,37.0142
2024-02-26 21:30:00,22.2447,3.1484
2024-02-26 21:45:00,54.3037,0.0
2024-02-26 22:00:00,4.7437,28.2753
2024-02-26 22:15:00,29.0853,0.3137
2024-02-26 22:30:00,49.02,8.9505
2024-02-26 22:45:00,9.24,2.4737
2024-02-26 23:00:00,1.3863,30.3111
2024-02-26 23:15:00,14.0821,2.2442
2024-02-26 23:30:00,39.6221,20.19
2024-02-26 23:45:00,37.3432,0.0242
2024-02-27 00:00:00,5.1379,60.0342
2024-02-27 00:15:00,31.6774,0.6626
2024-02-27 00:30:00,17.5695,0.0353
2024-02-27 00:45:00,19.2753,0.5989
2024-02-27 01:00:00,8.1605,31.0211
2024-02-27 01:15:00,4.7837,6.4568
2024-02-27 01:30:00,3.1079,24.9105
2024-02-27 01:45:00,18.05,1.7068
2024-02-27 02:00:00,1.4526,15.73
2024-02-27 02:15:00,1.2037,13.26
2024-02-27 02:30:00,0.9121,9.5716
2024-02-27 02:45:00,16.0363,1.8642
2024-02-27 03:00:00,8.4458,11.4511
2024-02-27 03:15:00,10.6621,29.4121
2024-02-27 03:30:00,3.1732,7.5084
2024-02-27 03:45:00,13.2816,3.7926
2024-02-27 04:00:00,9.0479,4.0532
2024-02-27 04:15:00,3.2421,14.8526
2024-02-27 04:30:00,0.3395,42.4621
2024-02-27 04:45:00,23.9858,26.3668
2024-02-27 05:00:00,17.57,51.4616
2024-02-27 05:15:00,9.6616,31.3574
2024-02-27 05:30:00,3.6374,80.0163
2024-02-27 05:45:00,5.6842,41.1179
2024-02-27 06:00:00,92.9937,16.0058
2024-02-27 06:15:00,3.3889,20.5221
2024-02-27 06:30:00,0.0821,71.1268
2024-02-27 06:45:00,0.4589,14.7247
2024-02-27 07:00:00,2.6026,15.4079
2024-02-27 07:15:00,34.7,0.3058
2024-02-27 07:30:00,29.1295,4.4284
2024-02-27 07:45:00,27.9147,4.7758
2024-02-27 08:00:00,6.1895,47.0089
2024-02-27 08:15:00,13.5105,34.8332
2024-02-27 08:30:00,23.7416,12.8453
2024-02-27 08:45:00,63.0163,4.47
2024-02-27 09:00:00,5.7968,52.8458
2024-02-27 09:15:00,38.8295,14.3768
2024-02-27 09:30:00,45.7532,2.8742
2024-02-27 09:45:00,48.2416,11.7232
2024-02-27 10:00:00,1.9432,19.6832
2024-02-27 10:15:00,7.2237,1.7963
2024-02-27 10:30:00,0.0779,32.4742
2024-02-27 10:45:00,20.9511,11.5737
2024-02-27 11:00:00,9.4968,50.3047
2024-02-27 11:15:00,6.3663,8.0116
2024-02-27 11:30:00,12.3189,15.68
2024-02-27 11:45:00,2.2058,6.8216
2024-02-27 12:00:00,0.0,90.5395
2024-02-27 12:15:00,0.5521,40.4068
2024-02-27 12:30:00,0.0,41.3237
2024-02-27 12:45:00,23.2647,40.0395
2024-02-27 13:00:00,26.0016,15.6411
2024-02-27 13:15:00,0.0,52.7526
2024-02-27 13:30:00,0.0563,24.8289
2024-02-27 13:45:00,11.0089,20.0284
2024-02-27 14:00:00,73.4111,17.1842
2024-02-27 14:15:00,0.8053,16.8347
2024-02-27 14:30:00,2.1926,53.3032
2024-02-27 14:45:00,17.1216,16.2711
2024-02-27 15:00:00,85.0784,8.2174
2024-02-27 15:15:00,4.1563,17.4232
2024-02-27 15:30:00,4.3695,58.0142
2024-02-27 15:45:00,5.7368,62.0016
2024-02-27 16:00:00,127.5095,34.6926
2024-02-27 16:15:00,0.3589,91.3132
2024-02-27 16:30:00,0.0,83.2368
2024-02-27 16:45:00,1.5068,128.9811
2024-02-27 17:00:00,27.8226,44.7579
2024-02-27 17:15:00,0.0,97.7011
2024-02-27 17:30:00,0.1705,62.75
2024-02-27 17:45:00,1.5642,44.8163
2024-02-27 18:00:00,1.0726,24.9974
2024-02-27 18:15:00,7.94,1.5421
2024-02-27 18:30:00,7.9489,0.8305
2024-02-27 18:45:00,26.0989,0.0416
2024-02-27 19:00:00,10.1837,46.3116
2024-02-27 19:15:00,14.2468,0.7911
2024-02-27 19:30:00,25.9389,21.7811
2024-02-27 19:45:00,22.8363,5.1837
2024-02-27 20:00:00,1.6121,175.6611
2024-02-27 20:15:00,33.5732,1.3784
2024-02-27 20:30:00,72.01,11.4726
2024-02-27 20:45:00,63.5784,0.0
2024-02-27 21:00:00,0.5932,60.8368
2024-02-27 21:15:00,4.3332,19.2058
2024-02-27 21:30:00,11.3274,1.2737
2024-02-27 21:45:00,51.1537,1.4074
2024-02-27 22:00:00,3.7174,85.0295
2024-02-27 22:15:00,21.8532,2.4116
2024-02-27 22:30:00,15.1063,12.7463
2024-02-27 22:45:00,90.7484,0.3274
2024-02-27 23:00:00,0.0,112.3389
2024-02-27 23:15:00,28.2895,29.3968
2024-02-27 23:30:00,55.0274,37.5132
2024-02-27 23:45:00,23.6432,0.2916
2024-02-28 00:00:00,2.1289,57.82
2024-02-28 00:15:00,2.0368,3.5832
2024-02-28 00:30:00,22.6047,19.9437
2024-02-28 00:45:00,24.4032,0.1974
2024-02-28 01:00:00,2.5216,55.8921
2024-02-28 01:15:00,0.8842,17.2511
2024-02-28 01:30:00,1.6463,9.0926
2024-02-28 01:45:00,2.6263,3.6216
2024-02-28 02:00:00,0.9474,7.1489
2024-02-28 02:15:00,1.7395,8.8316
2024-02-28 02:30:00,1.3042,35.7889
2024-02-28 02:45:00,4.2437,4.24
2024-02-28 03:00:00,2.7095,17.1874
2024-02-28 03:15:00,0.7626,12.3147
2024-02-28 03:30:00,1.8716,84.1305
2024-02-28 03:45:00,13.9121,8.4632
2024-02-28 04:00:00,31.8121,0.9437
2024-02-28 04:15:00,5.2142,20.5137
2024-02-28 04:30:00,0.0032,72.3595
2024-02-28 04:45:00,8.7405,9.0053
2024-02-28 05:00:00,14.8416,40.4468
2024-02-28 05:15:00,2.3026,25.1132
2024-02-28 05:30:00,2.8105,55.2037
2024-02-28 05:45:00,0.0,32.3453
2024-02-28 06:00:00,33.6437,2.7221
2024-02-28 06:15:00,0.4805,13.8453
2024-02-28 06:30:00,1.2316,35.4411
2024-02-28 06:45:00,9.7942,3.6089
2024-02-28 07:00:00,0.4158,19.3537
2024-02-28 07:15:00,10.33,14.1358
2024-02-28 07:30:00,21.3837,0.9058
2024-02-28 07:45:00,62.4079,2.1947
2024-02-28 08:00:00,0.8753,17.3005
2024-02-28 08:15:00,38.2074,1.6521
2024-02-28 08:30:00,83.2826,0.0
2024-02-28 08:45:00,98.0616,0.0
2024-02-28 09:00:00,87.1384,5.4837
2024-02-28 09:15:00,173.3226,0.0
2024-02-28 09:30:00,52.3337,0.4368
2024-02-28 09:45:00,81.9126,0.0
2024-02-28 10:00:00,2.52,14.9932
2024-02-28 10:15:00,69.9705,8.0311
2024-02-28 10:30:00,44.61,0.0
2024-02-28 10:45:00,21.5589,1.7626
2024-02-28 11:00:00,9.3879,27.4005
2024-02-28 11:15:00,106.3779,0.0858
2024-02-28 11:30:00,36.6895,0.01
2024-02-28 11:45:00,78.0542,0.0
2024-02-28 12:00:00,15.0037,12.7163
2024-02-28 12:15:00,39.1742,0.8384
2024-02-28 12:30:00,19.29,24.4563
2024-02-28 12:45:00,20.7184,0.0579
2024-02-28 13:00:00,2.0616,12.8184
2024-02-28 13:15:00,10.6289,1.0189
2024-02-28 13:30:00,0.0016,21.3937
2024-02-28 13:45:00,20.0163,4.3942
2024-02-28 14:00:00,67.3647,3.46
2024-02-28 14:15:00,15.0863,6.1805
2024-02-28 14:30:00,13.6842,22.8626
2024-02-28 14:45:00,12.82,1.99
2024-02-28 15:00:00,35.12,0.9937
2024-02-28 15:15:00,6.5147,26.3858
2024-02-28 15:30:00,38.3542,22.0663
2024-02-28 15:45:00,26.4568,1.5758
2024-02-28 16:00:00,54.7937,12.4084
2024-02-28 16:15:00,15.1158,16.0505
2024-02-28 16:30:00,12.0979,52.3526
2024-02-28 16:45:00,2.1374,14.7437
2024-02-28 17:00:00,29.0047,5.4295
2024-02-28 17:15:00,1.0674,39.3005
2024-02-28 17:30:00,4.3042,8.9995
2024-02-28 17:45:00,16.2958,20.9568
2024-02-28 18:00:00,16.16,12.4342
2024-02-28 18:15:00,6.2189,10.3689
2024-02-28 18:30:00,24.4984,6.3332
2024-02-28 18:45:00,44.2684,2.1863
2024-02-28 19:00:00,4.5558,77.3263
2024-02-28 19:15:00,42.3784,0.6632
2024-02-28 19:30:00,65.7347,4.4989
2024-02-28 19:45:00,47.0474,2.5784
2024-02-28 20:00:00,0.0,98.3621
2024-02-28 20:15:00,15.2647,40.18
2024-02-28 20:30:00,41.4347,3.3121
2024-02-28 20:45:00,54.6911,0.0
2024-02-28 21:00:00,6.13,124.4642
2024-02-28 21:15:00,44.6105,0.11
2024-02-28 21:30:00,14.3353,14.4484
2024-02-28 21:45:00,36.2132,2.3863
2024-02-28 22:00:00,2.2068,38.8821
2024-02-28 22:15:00,30.2895,3.2489
2024-02-28 22:30:00,25.4911,11.3779
2024-02-28 22:45:00,41.4932,5.6784
2024-02-28 23:00:00,0.8426,93.6711
2024-02-28 23:15:00,27.0895,8.1889
2024-02-28 23:30:00,17.5874,25.2132
2024-02-28 23:45:00,65.7637,0.0
2024-02-29 00:00:00,2.9847,44.8753
2024-02-29 00:15:00,13.0016,2.4247
2024-02-29 00:30:00,14.2453,2.9037
2024-02-29 00:45:00,35.3726,1.1889
2024-02-29 01:00:00,5.0126,31.4779
2024-02-29 01:15:00,20.0663,5.7063
2024-02-29 01:30:00,25.5132,4.1563
2024-02-29 01:45:00,19.7537,0.3237
2024-02-29 02:00:00,0.5853,45.2405
2024-02-29 02:15:00,2.7068,8.5058
2024-02-29 02:30:00,2.6363,11.8226
2024-02-29 02:45:00,0.8042,5.4542
2024-02-29 03:00:00,0.0,79.25
2024-02-29 03:15:00,0.8716,14.9721
2024-02-29 03:30:00,0.7605,20.3105
2024-02-29 03:45:00,6.1221,4.9084
2024-02-29 04:00:00,9.9737,28.9474
2024-02-29 04:15:00,7.1658,1.9547
2024-02-29 04:30:00,4.1437,15.1905
2024-02-29 04:45:00,12.3784,4.8616
2024-02-29 05:00:00,82.3116,10.5816
2024-02-29 05:15:00,39.9195,3.5337
2024-02-29 05:30:00,0.0,61.7047
2024-02-29 05:45:00,0.8253,22.0984
2024-02-29 06:00:00,7.3253,26.8089
2024-02-29 06:15:00,0.1542,20.6411
2024-02-29 06:30:00,7.6216,10.8442
2024-02-29 06:45:00,4.0263,31.0989
2024-02-29 07:00:00,1.6895,12.0611
2024-02-29 07:15:00,1.7811,43.5211
2024-02-29 07:30:00,0.4332,31.0116
2024-02-29 07:45:00,6.3258,32.0663
2024-02-29 08:00:00,1.0211,57.2079
2024-02-29 08:15:00,31.9374,15.0895
2024-02-29 08:30:00,24.5316,7.2642
2024-02-29 08:45:00,24.8089,5.9868
2024-02-29 09:00:00,17.6468,88.0526
2024-02-29 09:15:00,45.0079,0.54
2024-02-29 09:30:00,47.7253,7.6447
2024-02-29 09:45:00,16.6242,10.4779
2024-02-29 10:00:00,0.0379,88.6132
2024-02-29 10:15:00,18.3121,3.0537
2024-02-29 10:30:00,16.1079,6.6279
2024-02-29 10:45:00,37.1011,1.0532
2024-02-29 11:00:00,5.8468,9.6968
2024-02-29 11:15:00,9.8726,3.6142
2024-02-29 11:30:00,13.6263,18.1732
2024-02-29 11:45:00,9.3174,0.9089
2024-02-29 12:00:00,8.3458,29.8189
2024-02-29 12:15:00,2.3337,3.4695
2024-02-29 12:30:00,0.8932,10.9721
2024-02-29 12:45:00,9.4384,2.5158
2024-02-29 13:00:00,3.9779,68.5395
2024-02-29 13:15:00,0.0026,73.1842
2024-02-29 13:30:00,0.0,92.5279
2024-02-29 13:45:00,13.2447,1.3647
2024-02-29 14:00:00,41.0095,1.5011
2024-02-29 14:15:00,14.0821,3.1842
2024-02-29 14:30:00,0.2884,18.9911
2024-02-29 14:45:00,9.4005,16.4195
2024-02-29 15:00:00,16.5774,3.3574
2024-02-29 15:15:00,10.4558,13.0
2024-02-29 15:30:00,0.0,70.1242
2024-02-29 15:45:00,5.1505,30.5011
2024-02-29 16:00:00,75.4579,18.55
2024-02-29 16:15:00,2.6905,23.1689
2024-02-29 16:30:00,18.8868,31.9995
2024-02-29 16:45:00,0.7863,125.9905
2024-02-29 17:00:00,11.6079,24.2153
2024-02-29 17:15:00,0.0984,56.9279
2024-02-29 17:30:00,3.4089,20.8021
2024-02-29 17:45:00,4.8253,10.2363
2024-02-29 18:00:00,5.8405,6.4074
2024-02-29 18:15:00,6.6416,4.8805
2024-02-29 18:30:00,38.4795,0.99
2024-02-29 18:45:00,21.7668,0.8326
2024-02-29 19:00:00,4.9905,81.5026
2024-02-29 19:15:00,10.2547,9.8489
2024-02-29 19:30:00,12.2311,14.9763
2024-02-29 19:45:00,11.0032,5.2874
2024-02-29 20:00:00,4.0874,69.0463
2024-02-29 20:15:00,6.3005,10.4837
2024-02-29 20:30:00,58.2616,6.7084
2024-02-29 20:45:00,27.0021,2.8805
2024-02-29 21:00:00,10.8732,59.3732
2024-02-29 21:15:00,21.0221,5.7605
2024-02-29 21:30:00,31.3437,21.3089
2024-02-29 21:45:00,20.4705,2.8853
2024-02-29 22:00:00,0.0,159.9368
2024-02-29 22:15:00,27.9916,13.6074
2024-02-29 22:30:00,31.3432,1.3279
2024-02-29 22:45:00,14.5179,0.3126
2024-02-29 23:00:00,4.4984,128.9626
2024-02-29 23:15:00,41.0947,0.0
2024-02-29 23:30:00,2.4111,39.9942
2024-02-29 23:45:00,27.0711,3.8126
2024-03-01 00:00:00,3.9847,70.5605
2024-03-01 00:15:00,28.3574,11.0868
2024-03-01 00:30:00,12.0268,2.1937
2024-03-01 00:45:00,27.8326,1.5079
2024-03-01 01:00:00,5.8747,37.3326
2024-03-01 01:15:00,18.58,0.1389
2024-03-01 01:30:00,13.9063,13.2547
2024-03-01 01:45:00,6.9058,7.6195
2024-03-01 02:00:00,0.4368,44.4926
2024-03-01 02:15:00,3.5495,5.2816
2024-03-01 02:30:00,3.4847,3.7016
2024-03-01 02:45:00,15.0532,6.0132
2024-03-01 03:00:00,6.9426,14.6216
2024-03-01 03:15:00,5.5368,3.9184
2024-03-01 03:30:00,0.9442,12.2142
2024-03-01 03:45:00,9.5116,1.8342
2024-03-01 04:00:00,3.3142,17.49
2024-03-01 04:15:00,17.4489,28.2579
2024-03-01 04:30:00,1.6211,46.4826
2024-03-01 04:45:00,37.0784,7.3858
2024-03-01 05:00:00,42.5937,19.2568
2024-03-01 05:15:00,8.7579,33.0695
2024-03-01 05:30:00,2.0111,22.5168
2024-03-01 05:45:00,19.6279,7.4316
2024-03-01 06:00:00,22.35,18.1863
2024-03-01 06:15:00,7.8768,23.77
2024-03-01 06:30:00,0.0,62.3195
2024-03-01 06:45:00,0.0,59.3342
2024-03-01 07:00:00,0.0,90.8484
2024-03-01 07:15:00,0.3947,52.1532
2024-03-01 07:30:00,24.6816,29.0611
2024-03-01 07:45:00,33.2853,12.4668
2024-03-01 08:00:00,9.1105,35.9547
2024-03-01 08:15:00,18.1437,14.6237
2024-03-01 08:30:00,26.0079,20.4026
2024-03-01 08:45:00,1.4742,16.33
2024-03-01 09:00:00,3.4479,72.4426
2024-03-01 09:15:00,1.3163,25.5174
2024-03-01 09:30:00,9.4753,8.9511
2024-03-01 09:45:00,4.3974,6.7626
2024-03-01 10:00:00,1.3595,11.7468
2024-03-01 10:15:00,0.0,37.9589
2024-03-01 10:30:00,7.8016,32.2747
2024-03-01 10:45:00,4.6311,21.6221
2024-03-01 11:00:00,1.3879,24.0842
2024-03-01 11:15:00,1.1963,21.3637
2024-03-01 11:30:00,6.9,16.0937
2024-03-01 11:45:00,22.1426,0.6474
2024-03-01 12:00:00,1.9347,24.47
2024-03-01 12:15:00,3.9532,32.8189
2024-03-01 12:30:00,0.3474,37.3032
2024-03-01 12:45:00,39.1937,0.8005
2024-03-01 13:00:00,26.22,30.7468
2024-03-01 13:15:00,0.0,83.2553
2024-03-01 13:30:00,0.0,39.2584
2024-03-01 13:45:00,5.2442,15.0437
2024-03-01 14:00:00,0.6263,24.3689
2024-03-01 14:15:00,0.0416,23.6642
2024-03-01 14:30:00,0.0011,64.8947
2024-03-01 14:45:00,6.3284,21.5632
2024-03-01 15:00:00,56.1032,1.0711
2024-03-01 15:15:00,5.1726,16.7463
2024-03-01 15:30:00,0.9879,34.0347
2024-03-01 15:45:00,6.5337,9.0953
2024-03-01 16:00:00,32.1863,2.3421
2024-03-01 16:15:00,13.8642,40.8053
2024-03-01 16:30:00,5.6205,70.6816
2024-03-01 16:45:00,2.0258,52.2205
2024-03-01 17:00:00,10.0105,16.1511
2024-03-01 17:15:00,1.23,41.1405
2024-03-01 17:30:00,0.9468,27.9421
2024-03-01 17:45:00,4.9795,67.4179
2024-03-01 18:00:00,0.39,43.7016
2024-03-01 18:15:00,7.7837,0.7179
2024-03-01 18:30:00,16.4084,9.2837
2024-03-01 18:45:00,42.2921,14.7184
2024-03-01 19:00:00,2.4979,133.2984
2024-03-01 19:15:00,25.3937,2.5137
2024-03-01 19:30:00,10.6926,16.3916
2024-03-01 19:45:00,5.7826,2.2916
2024-03-01 20:00:00,0.4484,72.99
2024-03-01 20:15:00,44.2879,50.7521
2024-03-01 20:30:00,25.9911,0.7
2024-03-01 20:45:00,57.4553,0.0
2024-03-01 21:00:00,0.1184,133.9937
2024-03-01 21:15:00,18.1589,1.5816
2024-03-01 21:30:00,21.7742,22.9158
2024-03-01 21:45:00,25.8684,4.3211
2024-03-01 22:00:00,7.8426,127.1332
2024-03-01 22:15:00,10.9595,0.8416
2024-03-01 22:30:00,11.4816,27.7
2024-03-01 22:45:00,56.9895,2.5005
2024-03-01 23:00:00,0.0,132.6426
2024-03-01 23:15:00,7.3658,33.5442
2024-03-01 23:30:00,11.3916,7.2311
2024-03-01 23:45:00,14.86,0.0611
2024-03-02 00:00:00,0.0,104.9268
2024-03-02 00:15:00,2.4895,4.6884
2024-03-02 00:30:00,4.3879,11.5574
2024-03-02 00:45:00,8.9779,2.7258
2024-03-02 01:00:00,0.1932,101.0789
2024-03-02 01:15:00,9.1916,9.6474
2024-03-02 01:30:00,0.7979,32.9837
2024-03-02 01:45:00,5.5653,10.2963
2024-03-02 02:00:00,3.1037,6.55
2024-03-02 02:15:00,1.9811,1.2932
2024-03-02 02:30:00,4.0395,6.4132
2024-03-02 02:45:00,3.18,3.0463
2024-03-02 03:00:00,2.5411,8.2868
2024-03-02 03:15:00,7.4705,1.6574
2024-03-02 03:30:00,0.8579,20.5842
2024-03-02 03:45:00,3.0095,4.0942
2024-03-02 04:00:00,5.1037,6.5953
2024-03-02 04:15:00,1.1858,20.2021
2024-03-02 04:30:00,3.0284,7.9832
2024-03-02 04:45:00,8.5511,2.6558
2024-03-02 05:00:00,13.6942,12.8742
2024-03-02 05:15:00,1.6053,11.7221
2024-03-02 05:30:00,4.7242,13.5237
2024-03-02 05:45:00,7.3721,7.1168
2024-03-02 06:00:00,23.8779,5.6195
2024-03-02 06:15:00,9.1268,4.5142
2024-03-02 06:30:00,4.8963,21.6463
2024-03-02 06:45:00,7.9263,33.4053
2024-03-02 07:00:00,15.2342,10.5932
2024-03-02 07:15:00,8.7495,9.9089
2024-03-02 07:30:00,11.1221,1.43
2024-03-02 07:45:00,6.5879,9.2084
2024-03-02 08:00:00,16.0584,13.2079
2024-03-02 08:15:00,31.4295,5.2689
2024-03-02 08:30:00,51.6479,1.3953
2024-03-02 08:45:00,18.5458,25.1047
2024-03-02 09:00:00,9.2347,17.7574
2024-03-02 09:15:00,77.1663,0.0
2024-03-02 09:30:00,74.8826,0.6821
2024-03-02 09:45:00,70.5147,0.7332
2024-03-02 10:00:00,40.6826,17.3732
2024-03-02 10:15:00,67.4742,0.0395
2024-03-02 10:30:00,60.3942,0.2726
2024-03-02 10:45:00,18.1,3.8384
2024-03-02 11:00:00,22.0379,1.3284
2024-03-02 11:15:00,18.5637,1.8705
2024-03-02 11:30:00,42.1911,0.06
2024-03-02 11:45:00,26.1526,3.2868
2024-03-02 12:00:00,8.5768,2.4505
2024-03-02 12:15:00,55.1295,4.3695
2024-03-02 12:30:00,44.4432,3.1737
2024-03-02 12:45:00,39.4858,0.7995
2024-03-02 13:00:00,29.7305,1.7958
2024-03-02 13:15:00,40.2289,16.8468
2024-03-02 13:30:00,6.7911,24.5084
2024-03-02 13:45:00,34.2921,1.4258
2024-03-02 14:00:00,110.1768,0.9437
2024-03-02 14:15:00,18.9326,18.6968
2024-03-02 14:30:00,10.2689,34.5532
2024-03-02 14:45:00,23.8,7.1947
2024-03-02 15:00:00,137.3747,0.0
2024-03-02 15:15:00,12.9137,17.3326
2024-03-02 15:30:00,5.9047,29.75
2024-03-02 15:45:00,29.0079,6.5268
2024-03-02 16:00:00,149.8884,0.0
2024-03-02 16:15:00,64.2532,27.0974
2024-03-02 16:30:00,6.4016,99.5184
2024-03-02 16:45:00,1.7753,81.7447
2024-03-02 17:00:00,87.6842,11.7463
2024-03-02 17:15:00,5.3358,15.9505
2024-03-02 17:30:00,25.0016,3.9958
2024-03-02 17:45:00,27.3737,3.5826
2024-03-02 18:00:00,3.6705,7.9237
2024-03-02 18:15:00,4.1326,7.0789
2024-03-02 18:30:00,23.9616,7.8663
2024-03-02 18:45:00,79.0068,0.3058
2024-03-02 19:00:00,3.6274,89.5358
2024-03-02 19:15:00,27.5416,21.6905
2024-03-02 19:30:00,26.8595,7.8084
2024-03-02 19:45:00,12.7326,19.13
2024-03-02 20:00:00,2.1879,114.7916
2024-03-02 20:15:00,17.7558,5.2574
2024-03-02 20:30:00,2.6568,9.4005
2024-03-02 20:45:00,15.3542,6.9774
2024-03-02 21:00:00,29.1611,75.4353
2024-03-02 21:15:00,30.1574,7.1658
2024-03-02 21:30:00,26.9232,25.5611
2024-03-02 21:45:00,63.2005,0.0
2024-03-02 22:00:00,1.5947,43.3553
2024-03-02 22:15:00,0.6963,23.7416
2024-03-02 22:30:00,20.2953,5.5942
2024-03-02 22:45:00,47.9342,0.0
2024-03-02 23:00:00,0.4132,25.6621
2024-03-02 23:15:00,27.3747,6.3989
2024-03-02 23:30:00,9.8137,22.5926
2024-03-02 23:45:00,9.9889,5.4121
2024-03-03 00:00:00,5.7753,91.8226
2024-03-03 00:15:00,24.8426,0.0
2024-03-03 00:30:00,30.9763,0.6884
2024-03-03 00:45:00,25.1105,1.4347
2024-03-03 01:00:00,0.95,64.6632
2024-03-03 01:15:00,9.0747,6.2121
2024-03-03 01:30:00,6.4537,4.4205
2024-03-03 01:45:00,25.8774,0.0389
2024-03-03 02:00:00,1.4142,56.7616
2024-03-03 02:15:00,4.3321,1.0911
2024-03-03 02:30:00,6.9542,11.3737
2024-03-03 02:45:00,9.9232,2.2547
2024-03-03 03:00:00,3.6626,35.2874
2024-03-03 03:15:00,1.7474,4.3795
2024-03-03 03:30:00,0.4321,20.9432
2024-03-03 03:45:00,2.9742,16.8263
2024-03-03 04:00:00,3.7516,32.8863
2024-03-03 04:15:00,5.7063,11.8474
2024-03-03 04:30:00,7.9226,13.6358
2024-03-03 04:45:00,5.4074,12.0347
2024-03-03 05:00:00,19.8042,5.4174
2024-03-03 05:15:00,3.5805,4.5211
2024-03-03 05:30:00,40.2732,1.6516
2024-03-03 05:45:00,1.7558,8.5521
2024-03-03 06:00:00,8.9632,8.9511
2024-03-03 06:15:00,29.6205,3.6753
2024-03-03 06:30:00,12.2079,9.8605
2024-03-03 06:45:00,19.8474,2.2926
2024-03-03 07:00:00,23.5679,8.3363
2024-03-03 07:15:00,15.2984,10.9226
2024-03-03 07:30:00,26.5516,0.7495
2024-03-03 07:45:00,33.8884,1.1163
2024-03-03 08:00:00,13.5779,5.2758
2024-03-03 08:15:00,72.5968,0.0995
2024-03-03 08:30:00,202.0326,0.0
2024-03-03 08:45:00,105.1863,0.0
2024-03-03 09:00:00,38.2932,20.1016
2024-03-03 09:15:00,74.3537,3.3658
2024-03-03 09:30:00,102.5963,2.47
2024-03-03 09:45:00,152.53,0.0
2024-03-03 10:00:00,5.9953,30.8889
2024-03-03 10:15:00,94.4184,13.2837
2024-03-03 10:30:00,60.3447,0.5579
2024-03-03 10:45:00,55.4532,1.9342
2024-03-03 11:00:00,72.6868,0.0
2024-03-03 11:15:00,102.8937,0.0
2024-03-03 11:30:00,66.1779,5.9979
2024-03-03 11:45:00,56.7958,0.0089
2024-03-03 12:00:00,30.5889,0.0
2024-03-03 12:15:00,112.3789,0.0405
2024-03-03 12:30:00,28.1284,7.1511
2024-03-03 12:45:00,95.81,0.4189
2024-03-03 13:00:00,89.1911,0.6563
2024-03-03 13:15:00,34.2105,0.02
2024-03-03 13:30:00,1.5032,42.0742
2024-03-03 13:45:00,12.1032,45.9111
2024-03-03 14:00:00,123.5595,0.2647
2024-03-03 14:15:00,32.5821,17.5526
2024-03-03 14:30:00,1.4168,35.0721
2024-03-03 14:45:00,7.5842,21.2353
2024-03-03 15:00:00,55.5226,0.2674
2024-03-03 15:15:00,9.0305,38.0321
2024-03-03 15:30:00,1.4047,61.3453
2024-03-03 15:45:00,5.8932,50.3721
2024-03-03 16:00:00,95.0695,36.2558
2024-03-03 16:15:00,18.8158,44.6426
2024-03-03 16:30:00,18.9705,89.3237
2024-03-03 16:45:00,4.33,28.7089
2024-03-03 17:00:00,76.61,46.2011
2024-03-03 17:15:00,21.5226,12.3242
2024-03-03 17:30:00,0.0,76.1453
2024-03-03 17:45:00,0.0426,83.8226
2024-03-03 18:00:00,0.85,37.2474
2024-03-03 18:15:00,4.9553,11.1647
2024-03-03 18:30:00,5.8989,4.2974
2024-03-03 18:45:00,4.6211,6.1126
2024-03-03 19:00:00,15.6495,42.1295
2024-03-03 19:15:00,20.89,2.2816
2024-03-03 19:30:00,5.2737,21.9774
2024-03-03 19:45:00,16.34,2.2779
2024-03-03 20:00:00,3.4253,87.3453
2024-03-03 20:15:00,34.4347,0.4942
2024-03-03 20:30:00,14.1968,12.0789
2024-03-03 20:45:00,55.71,0.4179
2024-03-03 21:00:00,7.48,88.0442
2024-03-03 21:15:00,18.4926,4.1563
2024-03-03 21:30:00,13.1379,13.2342
2024-03-03 21:45:00,13.9242,2.3642
2024-03-03 22:00:00,9.1295,149.5421
2024-03-03 22:15:00,23.9542,16.1584
2024-03-03 22:30:00,11.8321,25.3189
2024-03-03 22:45:00,48.7411,0.3095
2024-03-03 23:00:00,10.8989,44.8716
2024-03-03 23:15:00,31.0032,9.3005
2024-03-03 23:30:00,11.1221,36.4432
2024-03-03 23:45:00,12.0905,4.0879
2024-03-04 00:00:00,2.4295,52.9674
2024-03-04 00:15:00,5.3995,1.8437
2024-03-04 00:30:00,17.0279,9.4942
2024-03-04 00:45:00,46.5253,0.6105
2024-03-04 01:00:00,0.8263,66.2563
2024-03-04 01:15:00,9.8253,9.6479
2024-03-04 01:30:00,1.6426,47.8889
2024-03-04 01:45:00,9.1237,3.4121
2024-03-04 02:00:00,0.4642,47.17
2024-03-04 02:15:00,1.0026,4.4368
2024-03-04 02:30:00,0.0,26.6021
2024-03-04 02:45:00,3.4379,9.6537
2024-03-04 03:00:00,17.9221,3.5232
2024-03-04 03:15:00,3.5958,9.0047
2024-03-04 03:30:00,2.7358,7.4932
2024-03-04 03:45:00,9.9795,7.3684
2024-03-04 04:00:00,18.1447,19.3332
